configuration_id,resource_name,acquisition_count,total_wait_ns,total_cross_tenant_wait_ns,mean_wait_ns,max_wait_ns
cfg_0111101,feedforward,2455,0.0,0.0,0.0,0.0
cfg_0111101,link,2455,6484.593487729209,6484.593487729209,2.641382276060778,65.0
cfg_0111101,readout,2455,0.0,0.0,0.0,0.0
cfg_0111101,reset,2455,0.0,0.0,0.0,0.0
cfg_0111101,switch_path,2455,277.2521859825197,277.2521859825197,0.11293368064461087,15.0
cfg_0111110,endpoint,2455,830661.7873718011,0.0,338.3551068724241,2047.124827968768
cfg_0111110,feedforward,2455,0.0,0.0,0.0,0.0
cfg_0111110,link,2455,24856.295419004247,24856.295419004247,10.124763918128004,65.0
cfg_0111110,readout,2455,0.0,0.0,0.0,0.0
cfg_0111110,reset,2455,28284.007658150727,28284.007658150727,11.520980716151008,40.0
cfg_0111110,switch_path,2455,45.18161281102857,45.18161281102857,0.018403915605306954,9.853239814779954
cfg_0111111,endpoint,2455,439987.4630901856,0.0,179.22096256219373,1265.3282665131264
cfg_0111111,feedforward,2455,0.0,0.0,0.0,0.0
cfg_0111111,link,2455,18257.13925368761,18257.13925368761,7.436716600280085,65.0
cfg_0111111,readout,2455,0.0,0.0,0.0,0.0
cfg_0111111,reset,2455,17707.794563528216,17707.794563528216,7.212950942374019,40.0
cfg_0111111,switch_path,2455,57.19340321201844,57.19340321201844,0.02329670191935578,14.34541931828062
cfg_1000000,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1000000,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1000000,link,2455,0.0,0.0,0.0,0.0
cfg_1000000,readout,2455,0.0,0.0,0.0,0.0
cfg_1000000,reset,2455,0.0,0.0,0.0,0.0
cfg_1000000,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1000001,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1000001,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1000001,link,2455,0.0,0.0,0.0,0.0
cfg_1000001,readout,2455,0.0,0.0,0.0,0.0
cfg_1000001,reset,2455,0.0,0.0,0.0,0.0
cfg_1000001,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1000010,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1000010,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1000010,link,2455,0.0,0.0,0.0,0.0
cfg_1000010,readout,2455,0.0,0.0,0.0,0.0
cfg_1000010,reset,2455,0.0,0.0,0.0,0.0
cfg_1000010,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1000011,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1000011,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1000011,link,2455,0.0,0.0,0.0,0.0
cfg_1000011,readout,2455,0.0,0.0,0.0,0.0
cfg_1000011,reset,2455,0.0,0.0,0.0,0.0
cfg_1000011,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1000100,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1000100,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1000100,link,2455,0.0,0.0,0.0,0.0
cfg_1000100,readout,2455,0.0,0.0,0.0,0.0
cfg_1000100,reset,2455,0.0,0.0,0.0,0.0
cfg_1000100,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1000101,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1000101,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1000101,link,2455,0.0,0.0,0.0,0.0
cfg_1000101,readout,2455,0.0,0.0,0.0,0.0
cfg_1000101,reset,2455,0.0,0.0,0.0,0.0
cfg_1000101,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1000110,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1000110,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1000110,link,2455,0.0,0.0,0.0,0.0
cfg_1000110,readout,2455,0.0,0.0,0.0,0.0
cfg_1000110,reset,2455,0.0,0.0,0.0,0.0
cfg_1000110,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1000111,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1000111,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1000111,link,2455,0.0,0.0,0.0,0.0
cfg_1000111,readout,2455,0.0,0.0,0.0,0.0
cfg_1000111,reset,2455,0.0,0.0,0.0,0.0
cfg_1000111,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1001000,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1001000,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1001000,link,2455,0.0,0.0,0.0,0.0
cfg_1001000,readout,2455,0.0,0.0,0.0,0.0
cfg_1001000,reset,2455,0.0,0.0,0.0,0.0
cfg_1001000,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1001001,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1001001,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1001001,link,2455,0.0,0.0,0.0,0.0
cfg_1001001,readout,2455,0.0,0.0,0.0,0.0
cfg_1001001,reset,2455,0.0,0.0,0.0,0.0
cfg_1001001,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1001010,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1001010,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1001010,link,2455,0.0,0.0,0.0,0.0
cfg_1001010,readout,2455,0.0,0.0,0.0,0.0
cfg_1001010,reset,2455,0.0,0.0,0.0,0.0
cfg_1001010,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1001011,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1001011,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1001011,link,2455,0.0,0.0,0.0,0.0
cfg_1001011,readout,2455,0.0,0.0,0.0,0.0
cfg_1001011,reset,2455,0.0,0.0,0.0,0.0
cfg_1001011,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1001100,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1001100,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1001100,link,2455,0.0,0.0,0.0,0.0
cfg_1001100,readout,2455,0.0,0.0,0.0,0.0
cfg_1001100,reset,2455,0.0,0.0,0.0,0.0
cfg_1001100,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1001101,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1001101,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1001101,link,2455,0.0,0.0,0.0,0.0
cfg_1001101,readout,2455,0.0,0.0,0.0,0.0
cfg_1001101,reset,2455,0.0,0.0,0.0,0.0
cfg_1001101,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1001110,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1001110,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1001110,link,2455,0.0,0.0,0.0,0.0
cfg_1001110,readout,2455,0.0,0.0,0.0,0.0
cfg_1001110,reset,2455,0.0,0.0,0.0,0.0
cfg_1001110,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1001111,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1001111,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1001111,link,2455,0.0,0.0,0.0,0.0
cfg_1001111,readout,2455,0.0,0.0,0.0,0.0
cfg_1001111,reset,2455,0.0,0.0,0.0,0.0
cfg_1001111,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1010000,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1010000,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1010000,link,2455,0.0,0.0,0.0,0.0
cfg_1010000,readout,2455,0.0,0.0,0.0,0.0
cfg_1010000,reset,2455,0.0,0.0,0.0,0.0
cfg_1010000,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1010001,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1010001,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1010001,link,2455,0.0,0.0,0.0,0.0
cfg_1010001,readout,2455,0.0,0.0,0.0,0.0
cfg_1010001,reset,2455,0.0,0.0,0.0,0.0
cfg_1010001,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1010010,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1010010,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1010010,link,2455,0.0,0.0,0.0,0.0
cfg_1010010,readout,2455,0.0,0.0,0.0,0.0
cfg_1010010,reset,2455,0.0,0.0,0.0,0.0
cfg_1010010,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1010011,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1010011,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1010011,link,2455,0.0,0.0,0.0,0.0
cfg_1010011,readout,2455,0.0,0.0,0.0,0.0
cfg_1010011,reset,2455,0.0,0.0,0.0,0.0
cfg_1010011,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1010100,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1010100,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1010100,link,2455,0.0,0.0,0.0,0.0
cfg_1010100,readout,2455,0.0,0.0,0.0,0.0
cfg_1010100,reset,2455,0.0,0.0,0.0,0.0
cfg_1010100,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1010101,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1010101,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1010101,link,2455,0.0,0.0,0.0,0.0
cfg_1010101,readout,2455,0.0,0.0,0.0,0.0
cfg_1010101,reset,2455,0.0,0.0,0.0,0.0
cfg_1010101,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1010110,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1010110,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1010110,link,2455,0.0,0.0,0.0,0.0
cfg_1010110,readout,2455,0.0,0.0,0.0,0.0
cfg_1010110,reset,2455,0.0,0.0,0.0,0.0
cfg_1010110,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1010111,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1010111,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1010111,link,2455,0.0,0.0,0.0,0.0
cfg_1010111,readout,2455,0.0,0.0,0.0,0.0
cfg_1010111,reset,2455,0.0,0.0,0.0,0.0
cfg_1010111,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1011000,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1011000,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1011000,link,2455,0.0,0.0,0.0,0.0
cfg_1011000,readout,2455,0.0,0.0,0.0,0.0
cfg_1011000,reset,2455,0.0,0.0,0.0,0.0
cfg_1011000,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1011001,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1011001,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1011001,link,2455,0.0,0.0,0.0,0.0
cfg_1011001,readout,2455,0.0,0.0,0.0,0.0
cfg_1011001,reset,2455,0.0,0.0,0.0,0.0
cfg_1011001,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1011010,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1011010,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1011010,link,2455,0.0,0.0,0.0,0.0
cfg_1011010,readout,2455,0.0,0.0,0.0,0.0
cfg_1011010,reset,2455,0.0,0.0,0.0,0.0
cfg_1011010,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1011011,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1011011,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1011011,link,2455,0.0,0.0,0.0,0.0
cfg_1011011,readout,2455,0.0,0.0,0.0,0.0
cfg_1011011,reset,2455,0.0,0.0,0.0,0.0
cfg_1011011,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1011100,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1011100,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1011100,link,2455,0.0,0.0,0.0,0.0
cfg_1011100,readout,2455,0.0,0.0,0.0,0.0
cfg_1011100,reset,2455,0.0,0.0,0.0,0.0
cfg_1011100,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1011101,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1011101,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1011101,link,2455,0.0,0.0,0.0,0.0
cfg_1011101,readout,2455,0.0,0.0,0.0,0.0
cfg_1011101,reset,2455,0.0,0.0,0.0,0.0
cfg_1011101,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1011110,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1011110,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1011110,link,2455,0.0,0.0,0.0,0.0
cfg_1011110,readout,2455,0.0,0.0,0.0,0.0
cfg_1011110,reset,2455,0.0,0.0,0.0,0.0
cfg_1011110,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1011111,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1011111,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1011111,link,2455,0.0,0.0,0.0,0.0
cfg_1011111,readout,2455,0.0,0.0,0.0,0.0
cfg_1011111,reset,2455,0.0,0.0,0.0,0.0
cfg_1011111,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1100000,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1100000,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1100000,link,2455,0.0,0.0,0.0,0.0
cfg_1100000,readout,2455,0.0,0.0,0.0,0.0
cfg_1100000,reset,2455,0.0,0.0,0.0,0.0
cfg_1100000,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1100001,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1100001,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1100001,link,2455,0.0,0.0,0.0,0.0
cfg_1100001,readout,2455,0.0,0.0,0.0,0.0
cfg_1100001,reset,2455,0.0,0.0,0.0,0.0
cfg_1100001,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1100010,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1100010,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1100010,link,2455,0.0,0.0,0.0,0.0
cfg_1100010,readout,2455,0.0,0.0,0.0,0.0
cfg_1100010,reset,2455,0.0,0.0,0.0,0.0
cfg_1100010,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1100011,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1100011,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1100011,link,2455,0.0,0.0,0.0,0.0
cfg_1100011,readout,2455,0.0,0.0,0.0,0.0
cfg_1100011,reset,2455,0.0,0.0,0.0,0.0
cfg_1100011,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1100100,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1100100,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1100100,link,2455,0.0,0.0,0.0,0.0
cfg_1100100,readout,2455,0.0,0.0,0.0,0.0
cfg_1100100,reset,2455,0.0,0.0,0.0,0.0
cfg_1100100,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1100101,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1100101,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1100101,link,2455,0.0,0.0,0.0,0.0
cfg_1100101,readout,2455,0.0,0.0,0.0,0.0
cfg_1100101,reset,2455,0.0,0.0,0.0,0.0
cfg_1100101,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1100110,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1100110,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1100110,link,2455,0.0,0.0,0.0,0.0
cfg_1100110,readout,2455,0.0,0.0,0.0,0.0
cfg_1100110,reset,2455,0.0,0.0,0.0,0.0
cfg_1100110,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1100111,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1100111,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1100111,link,2455,0.0,0.0,0.0,0.0
cfg_1100111,readout,2455,0.0,0.0,0.0,0.0
cfg_1100111,reset,2455,0.0,0.0,0.0,0.0
cfg_1100111,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1101000,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1101000,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1101000,link,2455,0.0,0.0,0.0,0.0
cfg_1101000,readout,2455,0.0,0.0,0.0,0.0
cfg_1101000,reset,2455,0.0,0.0,0.0,0.0
cfg_1101000,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1101001,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1101001,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1101001,link,2455,0.0,0.0,0.0,0.0
cfg_1101001,readout,2455,0.0,0.0,0.0,0.0
cfg_1101001,reset,2455,0.0,0.0,0.0,0.0
cfg_1101001,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1101010,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1101010,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1101010,link,2455,0.0,0.0,0.0,0.0
cfg_1101010,readout,2455,0.0,0.0,0.0,0.0
cfg_1101010,reset,2455,0.0,0.0,0.0,0.0
cfg_1101010,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1101011,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1101011,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1101011,link,2455,0.0,0.0,0.0,0.0
cfg_1101011,readout,2455,0.0,0.0,0.0,0.0
cfg_1101011,reset,2455,0.0,0.0,0.0,0.0
cfg_1101011,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1101100,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1101100,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1101100,link,2455,0.0,0.0,0.0,0.0
cfg_1101100,readout,2455,0.0,0.0,0.0,0.0
cfg_1101100,reset,2455,0.0,0.0,0.0,0.0
cfg_1101100,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1101101,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1101101,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1101101,link,2455,0.0,0.0,0.0,0.0
cfg_1101101,readout,2455,0.0,0.0,0.0,0.0
cfg_1101101,reset,2455,0.0,0.0,0.0,0.0
cfg_1101101,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1101110,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1101110,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1101110,link,2455,0.0,0.0,0.0,0.0
cfg_1101110,readout,2455,0.0,0.0,0.0,0.0
cfg_1101110,reset,2455,0.0,0.0,0.0,0.0
cfg_1101110,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1101111,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1101111,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1101111,link,2455,0.0,0.0,0.0,0.0
cfg_1101111,readout,2455,0.0,0.0,0.0,0.0
cfg_1101111,reset,2455,0.0,0.0,0.0,0.0
cfg_1101111,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1110000,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1110000,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1110000,link,2455,0.0,0.0,0.0,0.0
cfg_1110000,readout,2455,0.0,0.0,0.0,0.0
cfg_1110000,reset,2455,0.0,0.0,0.0,0.0
cfg_1110000,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1110001,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1110001,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1110001,link,2455,0.0,0.0,0.0,0.0
cfg_1110001,readout,2455,0.0,0.0,0.0,0.0
cfg_1110001,reset,2455,0.0,0.0,0.0,0.0
cfg_1110001,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1110010,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1110010,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1110010,link,2455,0.0,0.0,0.0,0.0
cfg_1110010,readout,2455,0.0,0.0,0.0,0.0
cfg_1110010,reset,2455,0.0,0.0,0.0,0.0
cfg_1110010,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1110011,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1110011,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1110011,link,2455,0.0,0.0,0.0,0.0
cfg_1110011,readout,2455,0.0,0.0,0.0,0.0
cfg_1110011,reset,2455,0.0,0.0,0.0,0.0
cfg_1110011,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1110100,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1110100,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1110100,link,2455,0.0,0.0,0.0,0.0
cfg_1110100,readout,2455,0.0,0.0,0.0,0.0
cfg_1110100,reset,2455,0.0,0.0,0.0,0.0
cfg_1110100,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1110101,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1110101,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1110101,link,2455,0.0,0.0,0.0,0.0
cfg_1110101,readout,2455,0.0,0.0,0.0,0.0
cfg_1110101,reset,2455,0.0,0.0,0.0,0.0
cfg_1110101,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1110110,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1110110,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1110110,link,2455,0.0,0.0,0.0,0.0
cfg_1110110,readout,2455,0.0,0.0,0.0,0.0
cfg_1110110,reset,2455,0.0,0.0,0.0,0.0
cfg_1110110,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1110111,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1110111,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1110111,link,2455,0.0,0.0,0.0,0.0
cfg_1110111,readout,2455,0.0,0.0,0.0,0.0
cfg_1110111,reset,2455,0.0,0.0,0.0,0.0
cfg_1110111,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1111000,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1111000,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1111000,link,2455,0.0,0.0,0.0,0.0
cfg_1111000,readout,2455,0.0,0.0,0.0,0.0
cfg_1111000,reset,2455,0.0,0.0,0.0,0.0
cfg_1111000,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1111001,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1111001,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1111001,link,2455,0.0,0.0,0.0,0.0
cfg_1111001,readout,2455,0.0,0.0,0.0,0.0
cfg_1111001,reset,2455,0.0,0.0,0.0,0.0
cfg_1111001,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1111010,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1111010,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1111010,link,2455,0.0,0.0,0.0,0.0
cfg_1111010,readout,2455,0.0,0.0,0.0,0.0
cfg_1111010,reset,2455,0.0,0.0,0.0,0.0
cfg_1111010,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1111011,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1111011,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1111011,link,2455,0.0,0.0,0.0,0.0
cfg_1111011,readout,2455,0.0,0.0,0.0,0.0
cfg_1111011,reset,2455,0.0,0.0,0.0,0.0
cfg_1111011,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1111100,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1111100,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1111100,link,2455,0.0,0.0,0.0,0.0
cfg_1111100,readout,2455,0.0,0.0,0.0,0.0
cfg_1111100,reset,2455,0.0,0.0,0.0,0.0
cfg_1111100,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1111101,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1111101,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1111101,link,2455,0.0,0.0,0.0,0.0
cfg_1111101,readout,2455,0.0,0.0,0.0,0.0
cfg_1111101,reset,2455,0.0,0.0,0.0,0.0
cfg_1111101,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1111110,endpoint,2455,15974119.415206516,7961225.5529227005,6506.769619228723,16123.191134661305
cfg_1111110,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1111110,link,2455,0.0,0.0,0.0,0.0
cfg_1111110,readout,2455,0.0,0.0,0.0,0.0
cfg_1111110,reset,2455,0.0,0.0,0.0,0.0
cfg_1111110,switch_path,2455,0.0,0.0,0.0,0.0
cfg_1111111,endpoint,2455,15309127.068233104,7631352.631971119,6235.896972803708,14640.0
cfg_1111111,feedforward,2455,0.0,0.0,0.0,0.0
cfg_1111111,link,2455,0.0,0.0,0.0,0.0
cfg_1111111,readout,2455,0.0,0.0,0.0,0.0
cfg_1111111,reset,2455,0.0,0.0,0.0,0.0
cfg_1111111,switch_path,2455,0.0,0.0,0.0,0.0
