graph_instance_id,repeat_id,phase_index,active_edge,remote_profile,phase_local_request_index,victim_request_index,release_ns,protocol_context,graph_mode
graph_0001,1,3,module_2--module_4,dense_periodic,4,32,26086.18699724353,entanglement_assisted_dynamic_graph,global_only_control
graph_0001,1,3,module_2--module_4,dense_periodic,5,33,26566.88875913646,entanglement_assisted_dynamic_graph,global_only_control
graph_0001,1,3,module_2--module_4,dense_periodic,6,34,27043.037308979998,entanglement_assisted_dynamic_graph,global_only_control
graph_0001,1,3,module_2--module_4,dense_periodic,7,35,27521.635883199386,entanglement_assisted_dynamic_graph,global_only_control
graph_0001,1,3,module_2--module_4,dense_periodic,8,36,27995.7843253947,entanglement_assisted_dynamic_graph,global_only_control
graph_0001,1,3,module_2--module_4,dense_periodic,9,37,28474.282185630553,entanglement_assisted_dynamic_graph,global_only_control
graph_0001,1,3,module_2--module_4,dense_periodic,10,38,28953.318723707518,entanglement_assisted_dynamic_graph,global_only_control
graph_0001,1,3,module_2--module_4,dense_periodic,11,39,29435.683696777014,entanglement_assisted_dynamic_graph,global_only_control
graph_0001,1,3,module_2--module_4,dense_periodic,12,40,29912.008932486784,entanglement_assisted_dynamic_graph,global_only_control
graph_0001,1,3,module_2--module_4,dense_periodic,13,41,30389.63964909817,entanglement_assisted_dynamic_graph,global_only_control
graph_0001,1,3,module_2--module_4,dense_periodic,14,42,30865.554769953982,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,0,0,113.92755759604192,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,1,1,619.343886281286,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,2,2,1133.1878187285033,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,3,3,1635.4728001742922,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,4,4,2147.6621846384737,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,5,5,2650.440736248978,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,6,6,3156.1614433063437,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,7,7,3660.3097762574193,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,8,8,4171.489302905275,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,9,9,4675.549610222471,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,10,10,5183.439100061035,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,11,11,5689.05413744123,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,12,12,6201.659466838877,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,13,13,6712.34053052358,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,0,module_1--module_4,dense_periodic,14,14,7218.228394867221,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,0,15,14293.27203324743,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,1,16,14375.645586951936,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,2,17,14457.095634392688,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,3,18,15891.38835975864,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,4,19,15973.87236734255,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,5,20,16053.140365479156,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,6,21,17489.79582670005,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,7,22,17570.059709465473,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,8,23,17650.269382406663,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,9,24,19080.18950681222,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,10,25,19161.6935255403,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,11,26,19243.053041791667,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,12,27,20676.656801441277,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,13,28,20766.81757686679,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,2,module_2--module_4,synchronization_bursty,14,29,20845.218704134877,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,4,module_1--module_2,sparse_periodic,0,30,28663.63025196987,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,4,module_1--module_2,sparse_periodic,1,31,29759.384434880023,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,4,module_1--module_2,sparse_periodic,2,32,30855.404118701746,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,4,module_1--module_2,sparse_periodic,3,33,31951.875919426973,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,4,module_1--module_2,sparse_periodic,4,34,33039.795435334,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,5,module_1--module_3,dense_periodic,0,35,34124.86024448315,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,5,module_1--module_3,dense_periodic,1,36,34678.8909528687,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,5,module_1--module_3,dense_periodic,2,37,35231.210339156394,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,5,module_1--module_3,dense_periodic,3,38,35778.39373227644,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,5,module_1--module_3,dense_periodic,4,39,36329.39664592581,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,5,module_1--module_3,dense_periodic,5,40,36881.07034611882,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,5,module_1--module_3,dense_periodic,6,41,37433.2379923608,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,5,module_1--module_3,dense_periodic,7,42,37978.7438748615,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,5,module_1--module_3,dense_periodic,8,43,38535.370647246185,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,5,module_1--module_3,dense_periodic,9,44,39082.433588007705,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,0,5,module_1--module_3,dense_periodic,10,45,39631.01937692793,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,0,0,292.7984398303482,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,1,1,829.1857037427545,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,2,2,1368.4687678148478,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,3,3,1903.4949062371118,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,4,4,2440.328324268767,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,5,5,2986.034234963861,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,6,6,3520.9634335225096,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,7,7,4059.222428310032,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,8,8,4592.658516141791,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,9,9,5130.4927333864225,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,10,10,5676.803258588937,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,11,11,6209.645185812599,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,12,12,6743.735638818807,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,0,module_1--module_4,dense_periodic,13,13,7288.717691407542,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,0,14,14343.94353009292,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,1,15,14428.014929130348,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,2,16,14500.887104391597,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,3,17,14580.118124160737,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,4,18,15801.364880191237,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,5,19,15876.42322631585,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,6,20,15956.440727728654,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,7,21,16029.106554382044,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,8,22,17261.052436901147,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,9,23,17334.85982484509,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,10,24,17414.56407486241,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,11,25,17490.67122677356,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,12,26,18715.25307764999,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,13,27,18789.962926490123,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,14,28,18863.37285151084,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,15,29,18939.821574446458,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,16,30,20172.61933126254,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,17,31,20249.690864575055,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,18,32,20316.929682919887,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,19,33,20394.424078231015,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,20,34,21623.952434912444,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,21,35,21700.446926934037,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,22,36,21774.226516844337,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,2,module_2--module_4,synchronization_bursty,23,37,21856.83220785861,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,4,module_1--module_2,sparse_periodic,0,38,28705.240831830964,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,4,module_1--module_2,sparse_periodic,1,39,29795.877277996125,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,4,module_1--module_2,sparse_periodic,2,40,30883.558200059408,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,4,module_1--module_2,sparse_periodic,3,41,31959.982499958496,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,4,module_1--module_2,sparse_periodic,4,42,33049.27841132682,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,5,module_1--module_3,dense_periodic,0,43,34137.46192724497,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,5,module_1--module_3,dense_periodic,1,44,34671.45298008627,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,5,module_1--module_3,dense_periodic,2,45,35204.90123884877,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,5,module_1--module_3,dense_periodic,3,46,35737.82773533466,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,5,module_1--module_3,dense_periodic,4,47,36278.14148655025,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,5,module_1--module_3,dense_periodic,5,48,36810.49686082898,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,5,module_1--module_3,dense_periodic,6,49,37351.4203738678,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,5,module_1--module_3,dense_periodic,7,50,37877.3612771249,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,5,module_1--module_3,dense_periodic,8,51,38417.40759281537,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,5,module_1--module_3,dense_periodic,9,52,38950.199477800474,entanglement_assisted_dynamic_graph,global_only_control
graph_0002,1,5,module_1--module_3,dense_periodic,10,53,39483.3776670694,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,0,0,9506.780547395476,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,1,1,9978.803408581469,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,2,2,10456.029424170401,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,3,3,10927.796638523347,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,4,4,11405.09220769783,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,5,5,11877.05117800461,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,6,6,12351.643867270608,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,7,7,12830.698068054093,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,8,8,13296.33124154626,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,9,9,13777.637485015997,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,10,10,14246.537624527362,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,11,11,14716.871571674725,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,12,12,15195.195407633617,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,13,13,15668.057664575768,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,14,14,16140.277461216765,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,1,module_3--module_4,dense_periodic,15,15,16617.8026595146,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,0,16,31552.47461980557,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,1,17,31613.4888603041,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,2,18,31679.79037620231,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,3,19,31745.84085927945,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,4,20,31806.22540205583,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,5,21,33287.32822692232,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,6,22,33355.75331709711,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,7,23,33412.66595251834,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,8,24,33479.776590459944,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,9,25,33546.38039065403,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,10,26,35028.424773394276,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,11,27,35091.71308309581,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,12,28,35159.529569882565,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,13,29,35222.64855560187,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,14,30,35281.88236242154,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,15,31,36764.5158893008,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,16,32,36827.69762155648,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,17,33,36895.62781554078,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,18,34,36953.1064476605,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,19,35,37022.16059333092,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,20,36,38510.44614368028,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,21,37,38564.610941185165,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,22,38,38633.79299517286,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,23,39,38697.39331494151,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,0,3,module_1--module_4,synchronization_bursty,24,40,38757.26779336274,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,0,0,9604.653419497934,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,1,1,10096.89934668169,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,2,2,10592.29877432722,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,3,3,11091.224562971818,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,4,4,11580.165007164074,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,5,5,12077.22617729306,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,6,6,12572.546608518705,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,7,7,13063.35154064855,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,8,8,13551.172175050537,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,9,9,14054.735225224747,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,10,10,14542.310641491436,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,11,11,15039.51046867569,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,12,12,15535.189691772972,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,13,13,16023.638322406236,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,1,module_3--module_4,dense_periodic,14,14,16523.297436588047,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,0,15,31503.90331903741,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,1,16,31570.268018290782,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,2,17,31642.59176314597,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,3,18,31707.239845993816,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,4,19,33100.85136109792,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,5,20,33162.93845608381,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,6,21,33229.02872887534,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,7,22,33294.347502347184,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,8,23,34679.03990773527,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,9,24,34745.28194814009,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,10,25,34818.48014532129,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,11,26,34880.05269378343,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,12,27,36275.22591199647,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,13,28,36336.67632933694,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,14,29,36400.801763480464,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,15,30,36461.68024168575,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,16,31,37854.65728444696,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,17,32,37925.33806210295,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,18,33,37991.92590687689,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,19,34,38052.051669267894,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,20,35,39441.64804970717,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,21,36,39509.619973782676,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,22,37,39571.44170556797,entanglement_assisted_dynamic_graph,global_only_control
graph_0003,1,3,module_1--module_4,synchronization_bursty,23,38,39641.07145010886,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,0,0,190.52746090937492,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,1,1,270.8687648368806,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,2,2,349.88465344577696,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,3,3,1888.6169360333927,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,4,4,1970.4104456856514,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,5,5,2056.9222578542726,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,6,6,3601.576460161853,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,7,7,3683.8641783049816,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,8,8,3764.5865851335616,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,9,9,5304.508204576466,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,10,10,5387.694722213614,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,0,module_1--module_3,synchronization_bursty,11,11,5467.521548409836,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,0,12,6373.677893378115,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,1,13,7304.3651788420475,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,2,14,8232.570745298968,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,3,15,9168.243957653021,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,4,16,10099.635850564,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,5,17,11034.176889471795,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,6,18,11972.576807083084,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,7,19,12903.148282798746,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,8,20,13828.695998263425,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,9,21,14770.713837922824,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,10,22,15699.599022919667,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,1,module_1--module_4,sparse_periodic,11,23,16632.017998683208,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,0,24,22984.299668536132,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,1,25,23510.95245335756,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,2,26,24044.878506599445,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,3,27,24577.382105480854,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,4,28,25115.427455975005,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,5,29,25647.112609013868,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,6,30,26176.91655522896,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,7,31,26710.594387772227,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,8,32,27243.62003313013,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,9,33,27775.342419366607,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,10,34,28305.61926521479,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,11,35,28836.480078133038,entanglement_assisted_dynamic_graph,global_only_control
graph_0004,0,3,module_1--module_2,dense_periodic,12,36,29367.20870150511,entanglement_assisted_dynamic_graph,global_only_control
