scenario_name,same_module,shared_components,shared_component_count,expected_mechanism,workload_name,trial_id,victim_phase_ns,probe_count,affected_probe_count,affected_probe_fraction,mean_excess_turnaround_ns,median_excess_turnaround_ns,p95_excess_turnaround_ns,max_excess_turnaround_ns,total_excess_turnaround_ns,attacker_baseline_mean_wait_ns,attacker_combined_mean_wait_ns,victim_request_count,victim_baseline_mean_latency_ns,victim_combined_mean_latency_ns,victim_mean_latency_slowdown,victim_baseline_makespan_ns,victim_combined_makespan_ns,victim_makespan_slowdown,max_causal_accounting_error_ns
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,9,309.32367840560056,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,9,309.32367840560056,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,9,309.32367840560056,48,13,0.2708333333333333,26.27516290151674,0.0,159.3236784056001,234.32367840560073,1261.2078192728036,0.0,26.27516290151674,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,9,309.32367840560056,48,27,0.5625,131.42713610198345,105.0,360.0,360.0,6308.502532895206,0.0,131.42713610198345,36,317.5,461.68947626417764,1.4541400827218194,19990.0,20220.6763215944,1.0115395858726564,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,9,309.32367840560056,48,9,0.1875,9.8731897010501,0.0,79.0736784056007,99.32367840560073,473.91310565040476,0.0,9.8731897010501,36,317.5,344.7074583978221,1.0856927823553453,19990.0,20005.0,1.0007503751875937,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,9,309.32367840560056,48,3,0.0625,1.2077299003500457,0.0,2.8103909636404687,34.32367840560073,57.97103521680219,0.0,1.2077299003500457,36,317.5,320.1127202657333,1.008229040207034,19990.0,19990.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,9,309.32367840560056,48,27,0.5625,151.73963610198345,105.0,453.32367840560056,555.0,7283.502532895206,0.0,151.73963610198345,36,317.5,434.6061429308443,1.3688382454514783,19990.0,20220.6763215944,1.0115395858726564,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,9,309.32367840560056,48,27,0.5625,151.73963610198345,105.0,453.32367840560056,555.0,7283.502532895206,0.0,151.73963610198345,36,317.5,434.6061429308443,1.3688382454514783,19990.0,20220.6763215944,1.0115395858726564,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,10,355.46298770773143,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,10,355.46298770773143,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,10,355.46298770773143,48,10,0.20833333333333334,19.774310195199632,0.0,129.71298770773132,225.0,949.1668893695823,0.0,19.774310195199632,36,317.5,318.00411247691875,1.001587755832815,19990.0,19990.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,10,355.46298770773143,48,28,0.5833333333333334,122.579099300977,100.46298770773137,353.16204569770593,360.0,5883.796766446896,0.0,122.579099300977,36,317.5,473.1790040974229,1.490327571960387,19990.0,20185.0,1.0097548774387193,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,10,355.46298770773143,48,9,0.1875,8.836810195199632,0.0,70.46298770773137,85.46298770773137,424.16688936958235,0.0,8.836810195199634,36,317.5,345.80503221665253,1.0891497077689845,19990.0,20005.0,1.0007503751875937,5.684341886080802e-14
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,10,355.46298770773143,48,3,0.0625,0.9664367317332108,0.0,3.550942010025384,20.462987707731372,46.38896312319412,0.0,0.9664367317332108,36,317.5,321.60236281837064,1.0129208277743957,19990.0,19990.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,10,355.46298770773143,48,28,0.5833333333333334,142.891599300977,100.46298770773137,460.4629877077314,555.0,6858.796766446896,0.0,142.891599300977,36,317.5,446.09567076408956,1.4050257346900459,19990.0,20185.0,1.0097548774387193,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,10,355.46298770773143,48,28,0.5833333333333334,142.891599300977,100.46298770773137,460.4629877077314,555.0,6858.796766446896,0.0,142.891599300977,36,317.5,446.09567076408956,1.4050257346900459,19990.0,20185.0,1.0097548774387193,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,layered_bursty,11,127.98876173475267,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,layered_bursty,11,127.98876173475267,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,layered_bursty,11,127.98876173475267,48,13,0.2708333333333333,25.601122969828747,0.0,167.73876173475216,232.9887617347522,1228.8539025517798,0.0,25.601122969828747,36,317.5,317.5,1.0,19990.0,19990.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,layered_bursty,11,127.98876173475267,48,28,0.5833333333333334,137.03792057825078,105.0,360.0,360.0,6577.820187756037,0.0,137.03792057825078,36,317.5,474.36610589566567,1.494066475261939,19990.0,20380.0,1.0195097548774388,4.547473508864641e-13
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,layered_bursty,11,127.98876173475267,48,10,0.20833333333333334,11.976825361406725,0.0,82.98876173475219,97.98876173475219,574.8876173475228,0.0,11.976825361406725,36,317.5,343.3380159438532,1.0813795777759154,19990.0,20020.0,1.0015007503751876,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,layered_bursty,11,127.98876173475267,48,4,0.08333333333333333,1.4990634778960252,0.0,12.738761734752167,32.98876173475219,71.95504693900921,0.0,1.4990634778960252,36,317.5,319.8626719812844,1.0074414865552264,19990.0,19990.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,layered_bursty,11,127.98876173475267,48,28,0.5833333333333334,157.35042057825078,105.0,511.9887617347521,555.0,7552.820187756037,0.0,157.35042057825078,36,317.5,447.2827725623323,1.4087646379915977,19990.0,20185.0,1.0097548774387193,4.547473508864641e-13
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,layered_bursty,11,127.98876173475267,48,28,0.5833333333333334,157.35042057825078,105.0,511.9887617347521,555.0,7552.820187756037,0.0,157.35042057825078,36,317.5,447.2827725623323,1.4087646379915977,19990.0,20185.0,1.0097548774387193,4.547473508864641e-13
