scheduler_policy,queue_depth,tenant_count,hub_capacity,link_capacity,communication_qubits_per_module,priority_profile,decision_interval_ns,lookahead_window_ns,preemption_allowed,epr_prefetch_enabled,trial_count,mean_remote_latency_ns,p95_remote_latency_ns,p99_remote_latency_ns,mean_queue_delay_ns,p95_queue_delay_ns,mean_positive_delay_fraction,mean_negative_speedup_fraction,mean_failure_transition_fraction,mean_observable_change_fraction,mean_signed_attacker_change_ns,mean_absolute_attacker_change_ns,mean_victim_slowdown_ratio_successful_only,victim_success_probability,tenant_success_fairness,tenant_wait_fairness,hub_utilization,link_utilization,communication_qubit_utilization,scheduler_reordering_rate,deadline_miss_fraction,mean_phase_boundary_visibility,mean_preemption_count,mean_epr_expiration_fraction,mean_queue_occupancy,mean_maximum_queue_occupancy,request_rejection_fraction
priority_scheduling,32,4,2,1,2,equal,0,0,False,False,15,766.6185992136452,2323.393333333333,2592.7813333333334,651.6896996009143,2211.5599999999995,0.015277777777777777,0.0,0.44166666666666665,0.45694444444444443,6.969444444444445,6.969444444444445,1.0,0.4666666666666667,0.8291659131121849,0.43621858827668397,0.27216580962009146,0.1629061822504025,0.10886632384803659,0.02849317504183431,0.4079759310371264,0.4139817629179331,0.0,0.0,2.812856707339955,24.4,0.27942497753818507
priority_scheduling,32,4,2,1,2,equal,0,500,False,False,15,757.9648046237091,2339.4666666666662,2602.7633333333333,642.7798016934589,2226.933333333333,0.013888888888888888,0.0,0.4472222222222222,0.4611111111111111,10.931944444444444,10.931944444444444,1.0,0.5333333333333333,0.8622093106005332,0.4636872495896422,0.2782681491079616,0.16834903759048012,0.11130725964318464,0.02512622916051018,0.40273486422917165,0.4326747720364742,0.0,0.0,2.8692942767792093,24.466666666666665,0.26864330637915546
priority_scheduling,32,4,2,1,2,equal,0,2000,False,False,15,746.1891655563121,2331.72,2587.537333333333,631.068400991439,2218.4599999999996,0.00972222222222222,0.0,0.44166666666666665,0.4513888888888889,6.331944444444445,6.331944444444445,1.0,0.4666666666666667,0.863031767161763,0.4414957727609278,0.2768848544102081,0.16738793330578064,0.11075394176408325,0.02906227523747484,0.3960451362363127,0.39561890787129234,0.0,0.0,2.8022028585145913,24.466666666666665,0.26774483378256964
priority_scheduling,32,4,2,1,2,equal,20,0,False,False,15,698.1109053426036,2373.7733333333326,2686.6420000000003,583.4526313681051,2260.506666666666,0.016666666666666666,0.0,0.2513888888888889,0.26805555555555555,7.716666666666667,7.716666666666667,1.0,0.4,0.9208231609906982,0.5595453352642642,0.3040280387328585,0.179581609360299,0.12161121549314341,0.026639932997182873,0.3232290237698207,0.28303951367781155,0.0,0.0,3.039585704184178,24.4,0.1976639712488769
priority_scheduling,32,4,2,1,2,equal,20,500,False,False,15,738.1999768849986,2403.2933333333326,2670.7366666666667,623.8573859200443,2290.459999999999,0.008333333333333333,0.0,0.2513888888888889,0.2597222222222222,6.361111111111112,6.361111111111112,1.0,0.4,0.8980419968057085,0.5436452886246084,0.29176484208061143,0.1702030245093666,0.11670593683224458,0.029276902995295884,0.34226517273576096,0.21904761904761905,0.0,0.0,2.989261811687075,24.333333333333332,0.2210242587601078
priority_scheduling,32,4,2,1,2,equal,20,2000,False,False,15,713.18609676428,2373.4833333333327,2677.65,598.6002319904799,2261.7166666666662,0.00972222222222222,0.0,0.2513888888888889,0.2611111111111111,7.694444444444445,7.694444444444445,1.0,0.4,0.9086489315632039,0.5303964776637452,0.2999350645770177,0.17654650908126343,0.11997402583080707,0.02753544830318484,0.3348208946335132,0.21345072144778673,0.0,0.0,3.0402647362650934,24.266666666666666,0.20754716981132076
priority_scheduling,32,4,2,1,2,equal,100,0,False,False,15,1698.4030850596448,4509.626666666666,5013.822,1583.459977005244,4394.719999999999,0.07222222222222222,0.0027777777777777775,0.5097222222222222,0.5847222222222223,36.38888888888889,37.22222222222222,1.0,0.2,0.746785524304228,0.5710664100058432,0.235091852342124,0.14039934630915024,0.0940367409368496,0.04348802555938206,0.583510207797684,0.4126194612038899,0.0,0.0,5.8076823470385035,27.933333333333334,0.3805031446540881
priority_scheduling,32,4,2,1,2,equal,100,500,False,False,15,1463.1088764167002,4459.773333333333,4983.044,1347.6354241306456,4345.679999999999,0.06944444444444443,0.0,0.5097222222222222,0.5791666666666667,43.47222222222222,43.47222222222222,1.0,0.26666666666666666,0.8375719790292491,0.592103501434379,0.25650113035775474,0.15805951916819644,0.1026004521431019,0.04995133274395158,0.5314603824912174,0.3847873346920861,0.0,0.0,5.832572546290965,28.0,0.3238993710691824
priority_scheduling,32,4,2,1,2,equal,100,2000,False,False,15,1463.0872501963336,4447.33,4982.974,1347.9567136345252,4332.413333333333,0.09166666666666666,0.0,0.44583333333333336,0.5375,78.47222222222223,78.47222222222223,1.0,0.2,0.8218167252746149,0.5928293817484243,0.2593284624853597,0.15668815061228483,0.10373138499414387,0.04286684135203323,0.5266251666844646,0.4952385329533965,0.0,0.0,5.801255481390019,28.0,0.31805929919137466
randomized_arbitration,32,4,2,1,2,equal,0,0,False,False,15,796.5926628355155,2548.7166666666662,2891.1066666666666,681.6554476073819,2434.4833333333327,0.013888888888888888,0.0,0.44166666666666665,0.45555555555555555,2.2347222222222225,2.2347222222222225,1.0013022528975128,0.4666666666666667,0.8287825100064831,0.5090213712301674,0.27184560468893554,0.1627781002779401,0.10873824187557422,0.03801407752341668,0.40665767665815106,0.39927201771173404,0.0,0.0,2.910971354802683,24.4,0.2803234501347709
randomized_arbitration,32,4,2,1,2,equal,0,500,False,False,15,709.1877316154896,2578.2333333333327,2983.3766666666666,594.2533669866602,2463.1333333333328,0.00972222222222222,0.0,0.31805555555555554,0.3277777777777778,1.3444444444444443,1.3444444444444443,1.0000601424048514,0.5333333333333333,0.9035091701197094,0.47686212208298817,0.29584709098506956,0.17657621873692766,0.11833883639402783,0.037452869988657315,0.3521074324157816,0.2392416225749559,0.0,0.0,2.921647697393399,24.466666666666665,0.2205750224618149
randomized_arbitration,32,4,2,1,2,equal,0,2000,False,False,15,788.5720577327025,2473.766666666666,2819.086666666667,673.904430325438,2360.316666666666,0.008333333333333333,0.0,0.37638888888888894,0.3847222222222222,1.075,1.075,1.0,0.4666666666666667,0.8339791961966847,0.4818586676075397,0.27460424756819074,0.16229467649776613,0.1098416990272763,0.042979096336486555,0.38868986900723146,0.3042365567188262,0.0,0.0,2.8962906321780193,24.333333333333332,0.27088948787061995
randomized_arbitration,32,4,2,1,2,equal,20,0,False,False,15,726.6791773771109,2648.3999999999996,3153.25,612.0302776278801,2534.6999999999994,0.006944444444444444,0.0,0.2513888888888889,0.25833333333333336,2.4944444444444445,2.4944444444444445,1.0009049773755656,0.4,0.9209070974953718,0.6223102335430244,0.30384140844175783,0.17936752303083422,0.12153656337670314,0.03797936641328472,0.3239131460991044,0.19279857520992272,0.0,0.0,3.144460642927984,24.4,0.19811320754716982
randomized_arbitration,32,4,2,1,2,equal,20,500,False,False,15,769.2943120006021,2581.649999999999,2998.9866666666667,654.960003729459,2468.5333333333324,0.005555555555555555,0.0,0.2513888888888889,0.2569444444444445,6.222222222222222,6.222222222222222,1.0,0.4,0.8930688978697248,0.605078659699482,0.29126833818180164,0.16993414888097413,0.11650733527272067,0.036381522810007165,0.3410677813647453,0.18253593005366053,0.0,0.0,3.049568515074533,24.333333333333332,0.2223719676549865
randomized_arbitration,32,4,2,1,2,equal,20,2000,False,False,15,732.9371831878966,2697.0499999999997,3119.1566666666668,618.3430707046439,2584.6499999999996,0.0027777777777777775,0.0013888888888888887,0.2513888888888889,0.2555555555555556,0.05555555555555555,0.22222222222222224,0.9989564698867025,0.4,0.9082555647188272,0.5818981448817447,0.29961377888762175,0.17641799480550502,0.11984551155504869,0.03879826236070724,0.32190329015281577,0.12251297519089155,0.0,0.0,3.1000105208543958,24.266666666666666,0.20844564240790656
randomized_arbitration,32,4,2,1,2,equal,100,0,False,False,15,1645.925088600014,5398.299999999999,6237.043333333333,1530.9266377398533,5286.199999999999,0.0375,0.008333333333333333,0.44583333333333336,0.49166666666666664,10.972222222222223,14.305555555555555,1.0,0.2,0.7892713520908956,0.6143601324135922,0.24791490936402263,0.1481743378635046,0.09916596374560906,0.07414081520748599,0.5294882492586477,0.30195165939554214,0.0,0.0,5.978136539454912,27.933333333333334,0.3472596585804133
randomized_arbitration,32,4,2,1,2,equal,100,500,False,False,15,1513.0539222947514,5610.25,6346.883333333333,1397.5637556260847,5496.65,0.03194444444444444,0.006944444444444444,0.5097222222222222,0.548611111111111,42.63888888888889,45.13888888888889,1.0,0.2,0.8372773735662297,0.6461298474153988,0.2556780118914848,0.15773027178168844,0.10227120475659392,0.08019674987360396,0.4972563011519368,0.45055283685718467,0.0,0.0,6.020045938139594,28.0,0.3261455525606469
randomized_arbitration,32,4,2,1,2,equal,100,2000,False,False,15,1542.9425299736963,5538.533333333332,6341.47,1427.7784227250768,5424.8,0.03888888888888889,0.0027777777777777775,0.44583333333333336,0.4875,13.194444444444445,14.305555555555555,1.0,0.2,0.820743279318372,0.660280111568125,0.2571629908159269,0.15575027735669808,0.10286519632637076,0.07026691956399506,0.4927772931264392,0.36682209154107354,0.0,0.0,6.1004302404824085,28.0,0.3238993710691824
round_robin_tenants,32,4,2,1,2,equal,0,0,False,False,15,760.0382651099831,2414.4999999999995,2683.8866666666668,645.0415292399423,2303.5999999999995,0.016666666666666666,0.0,0.44166666666666665,0.4583333333333333,2.851388888888889,2.851388888888889,1.0001304035991392,0.4666666666666667,0.8441225393309828,0.49821594093634236,0.27536512552673637,0.16553050589732773,0.11014605021069454,0.0326890344127928,0.39761276837225606,0.4338399189463019,0.0,0.0,2.854989681653214,24.4,0.27133872416891286
round_robin_tenants,32,4,2,1,2,equal,0,500,False,False,15,726.3665555727534,2435.8499999999995,2706.2960000000003,611.327089776931,2322.516666666666,0.006944444444444444,0.0,0.3875,0.39444444444444443,2.2847222222222223,2.2847222222222223,1.0002282062984937,0.5333333333333333,0.8788110899397565,0.46263783814192944,0.2864514081906408,0.17170945305118504,0.1145805632762563,0.0322115515328036,0.37896908910191646,0.3654320987654321,0.0,0.0,2.933523082931447,24.466666666666665,0.24618149146451032
round_robin_tenants,32,4,2,1,2,equal,0,2000,False,False,15,779.0636655777876,2414.653333333333,2694.36,664.0259952948039,2300.343333333333,0.008333333333333333,0.0013888888888888887,0.44166666666666665,0.4513888888888889,2.088888888888889,2.2694444444444444,1.0001304035991392,0.4666666666666667,0.8485216343074917,0.503384364701603,0.27446761523483987,0.16505927451074534,0.10978704609393596,0.03739496853064623,0.39888705501751043,0.4139817629179331,0.0,0.0,2.879164761653092,24.4,0.27358490566037735
round_robin_tenants,32,4,2,1,2,equal,20,0,False,False,15,705.7493929581823,2518.766666666666,2841.088,591.1020083708264,2407.066666666666,0.006944444444444444,0.004166666666666667,0.2513888888888889,0.2625,11.833333333333334,12.722222222222223,1.0009049773755656,0.4,0.9211748631873693,0.595672861578817,0.3041790119614266,0.179572129656093,0.12167160478457063,0.031794047716820935,0.3239476186368976,0.22135915043716461,0.0,0.0,3.0827901747735837,24.4,0.197214734950584
round_robin_tenants,32,4,2,1,2,equal,20,500,False,False,15,804.1107278229496,2482.4833333333327,2777.8300000000004,689.7247429186014,2370.016666666666,0.005555555555555555,0.0013888888888888887,0.3111111111111111,0.31805555555555554,11.305555555555555,11.63888888888889,1.0,0.4,0.8742787972701507,0.5597240272476597,0.28206446453669265,0.1652062513048344,0.11282578581467705,0.03347200175114226,0.3623835221283039,0.2579533941236069,0.0,0.0,2.991103812036972,24.333333333333332,0.24752920035938905
round_robin_tenants,32,4,2,1,2,equal,20,2000,False,False,15,715.7821133455078,2587.8999999999996,2909.9,601.1989407152449,2476.8999999999996,0.004166666666666667,0.0027777777777777775,0.2513888888888889,0.25833333333333336,7.222222222222222,8.88888888888889,1.0030057108506163,0.4,0.9085744209623775,0.5749245253805755,0.29976008644928365,0.1764065265790762,0.11990403457971346,0.03464843384415755,0.32373340685247703,0.21345072144778673,0.0,0.0,3.0492572692464113,24.266666666666666,0.20799640610961365
round_robin_tenants,32,4,2,1,2,equal,100,0,False,False,15,1675.03549099316,5166.113333333333,5758.606,1559.998505672102,5051.873333333333,0.0027777777777777775,0.01388888888888889,0.5097222222222222,0.5263888888888889,-2.5,3.055555555555556,1.0,0.2,0.7602888702453062,0.6010625515567003,0.2369086568883109,0.14244857708904768,0.09476346275532437,0.0679132788620313,0.5526852805638385,0.30291954422389206,0.0,0.0,5.8882798760253685,27.933333333333334,0.37601078167115903
round_robin_tenants,32,4,2,1,2,equal,100,500,False,False,15,1511.7008426022028,5353.823333333333,5939.333333333333,1396.2236237192058,5239.99,0.004166666666666667,0.016666666666666666,0.5097222222222222,0.5305555555555556,-12.361111111111112,13.194444444444446,1.0,0.2,0.8310381777826945,0.6521343130651663,0.25277409234872183,0.15573464662314104,0.10110963693948874,0.07470220707675618,0.5117589393528672,0.36321387858293824,0.0,0.0,5.991986642033155,28.0,0.3337825696316262
round_robin_tenants,32,4,2,1,2,equal,100,2000,False,False,15,1524.7469050027175,5241.866666666666,5933.910000000001,1409.5998915302428,5126.899999999999,0.013888888888888888,0.03194444444444444,0.44583333333333336,0.49166666666666664,-6.25,9.583333333333334,1.0,0.2,0.8158042211733423,0.6496804801888181,0.25466008299551957,0.1539730653415584,0.10186403319820785,0.06556009737364973,0.5096603326570119,0.26725296442687746,0.0,0.0,6.015814553390442,28.0,0.3306379155435759
shortest_operation_first,32,4,2,1,2,equal,0,0,False,False,15,783.1533156507328,2665.1333333333328,2927.1699999999996,668.3945943043071,2549.8999999999996,0.00972222222222222,0.0,0.38055555555555554,0.3902777777777777,2.3527777777777774,2.3527777777777774,1.0,0.4666666666666667,0.8318144402218184,0.4452353408704622,0.27690250834136276,0.163777561772966,0.11076100333654512,0.045797747335401116,0.38251597432716977,0.38589665653495436,0.0,0.0,2.9185277318562663,24.4,0.2663971248876909
shortest_operation_first,32,4,2,1,2,equal,0,500,False,False,15,732.5723813430825,2691.1099999999997,2958.792,617.5254575624108,2574.5766666666664,0.006944444444444444,0.0,0.3875,0.39444444444444443,2.1125,2.1125,1.0,0.5333333333333333,0.879164113219695,0.4645827387227198,0.28733469973217907,0.17235080244810003,0.11493387989287161,0.03785872433785837,0.3683225690080529,0.4,0.0,0.0,2.9538352928041802,24.466666666666665,0.24393530997304583
shortest_operation_first,32,4,2,1,2,equal,0,2000,False,False,15,709.1508988822047,2707.8099999999995,2963.998,594.3002315757317,2591.266666666666,0.004166666666666667,0.0,0.3222222222222222,0.3263888888888889,2.0,2.0,1.0,0.4666666666666667,0.8894654997540988,0.45283134794451435,0.2922269733928092,0.1735953431920956,0.11689078935712366,0.0422107535064208,0.3429120193531958,0.3333333333333333,0.0,0.0,2.9186436209683677,24.333333333333332,0.22551662174303683
shortest_operation_first,32,4,2,1,2,equal,20,0,False,False,15,718.2011137954626,2805.7266666666665,3121.1686666666665,603.5428398209641,2689.0599999999995,0.01111111111111111,0.0,0.2513888888888889,0.2625,6.55,6.55,1.0,0.4,0.9208231609906982,0.5205152695332613,0.3040280387328585,0.179581609360299,0.12161121549314341,0.042519863162228666,0.31737309048741685,0.29296859169199596,0.0,0.0,3.1216799329566167,24.333333333333332,0.1976639712488769
shortest_operation_first,32,4,2,1,2,equal,20,500,False,False,15,762.5970133591628,2843.683333333333,3102.7300000000005,648.2544223942084,2727.516666666666,0.005555555555555555,0.0,0.2513888888888889,0.2569444444444444,6.083333333333333,6.083333333333333,1.0,0.4,0.8980419968057085,0.529238012155958,0.29176484208061143,0.1702030245093666,0.11670593683224458,0.044430301319766156,0.3378378108819285,0.23181357649442755,0.0,0.0,3.054360857406764,24.266666666666666,0.2210242587601078
shortest_operation_first,32,4,2,1,2,equal,20,2000,False,False,15,736.7512843544677,2744.1566666666668,3043.9866666666667,622.1654195806675,2629.1233333333325,0.004166666666666667,0.0013888888888888887,0.2513888888888889,0.2569444444444444,3.388888888888889,4.722222222222222,1.0,0.4,0.9086489315632039,0.5189157148153901,0.2999350645770177,0.17654650908126343,0.11997402583080707,0.04143822619953223,0.32821279684894483,0.22621667889459526,0.0,0.0,3.122913605811221,24.266666666666666,0.20754716981132076
shortest_operation_first,32,4,2,1,2,equal,100,0,False,False,15,1672.5374490883503,5258.026666666667,5925.695333333333,1557.4724444519236,5140.486666666667,0.01111111111111111,0.0027777777777777775,0.5097222222222222,0.5236111111111111,0.8333333333333334,1.388888888888889,1.0,0.2,0.769455360291642,0.4783361333830376,0.24090210700786,0.1451164299290172,0.09636084280314398,0.07485949508903306,0.5426526932376079,0.32811703407254467,0.0,0.0,5.866684096258141,27.933333333333334,0.3656783468104223
shortest_operation_first,32,4,2,1,2,equal,100,500,False,False,15,1492.4020082127042,5243.653333333332,5922.129333333333,1376.95523141458,5125.593333333331,0.016666666666666666,0.008333333333333333,0.5097222222222222,0.5347222222222222,0.8333333333333334,2.5,1.0016005121638925,0.26666666666666666,0.8316966396145313,0.5244358623924713,0.25478066788038023,0.15657039147050839,0.1019122671521521,0.0747490590789301,0.5060027600483008,0.32602927278507593,0.0,0.0,5.906136760764416,28.0,0.3288409703504043
shortest_operation_first,32,4,2,1,2,equal,100,2000,False,False,15,1480.15961012835,5167.446666666667,5869.947333333333,1365.0052982090228,5049.513333333333,0.018055555555555554,0.0027777777777777775,0.44583333333333336,0.4666666666666667,1.6666666666666667,2.222222222222222,1.0,0.2,0.8210862323052598,0.49957675415947317,0.2585078093093786,0.15635988934189238,0.10340312372375145,0.06331387297089996,0.4995420455572258,0.3179458896344639,0.0,0.0,5.805070381932343,28.0,0.32030548068283915
static_circuit_layer,32,4,2,1,2,equal,0,0,False,False,15,1330.6785956028546,3618.1566666666668,3947.408,1216.1013252459322,3506.5899999999997,0.0375,0.0,0.44166666666666665,0.4791666666666667,5.804444444444444,5.804444444444444,1.004032258064516,0.26666666666666666,0.8130981350636489,0.5563697727776336,0.2545625720659654,0.15180634439754723,0.10182502882638617,0.05815256695066508,0.4800113030549463,0.3839228904711407,0.0,0.0,4.639449941412138,27.866666666666667,0.325696316262354
static_circuit_layer,32,4,2,1,2,equal,0,500,False,False,15,1159.540795750298,3673.9666666666667,4041.8326666666667,1044.8185394423322,3559.753333333333,0.0375,0.0,0.3222222222222222,0.3597222222222223,6.083333333333333,6.083333333333333,1.008225806451613,0.3333333333333333,0.8490814319961947,0.5201252008414934,0.27674375657043243,0.16374597976074737,0.11069750262817298,0.05516248051426387,0.42945997040067246,0.3554908347220118,0.0,0.0,4.778821417911719,27.866666666666667,0.2695417789757412
static_circuit_layer,32,4,2,1,2,equal,0,2000,False,False,15,1344.3120682612316,3596.85,3955.2893333333327,1230.2241038932866,3484.75,0.030555555555555555,0.0,0.31666666666666665,0.3472222222222222,2.1472222222222226,2.1472222222222226,1.0034615384615384,0.2,0.8517091259199426,0.6054496023824013,0.2643242939599516,0.1540278522535109,0.10572971758398066,0.058778799195980606,0.4461688270616164,0.24301115992526384,0.0,0.0,4.58056300446383,27.866666666666667,0.2969451931716083
static_circuit_layer,32,4,2,1,2,equal,20,0,False,False,15,1166.778641751578,3814.4666666666662,4231.993333333334,1052.4748977198403,3701.9666666666662,0.03888888888888888,0.0027777777777777775,0.19166666666666668,0.23333333333333334,7.638888888888888,7.916666666666667,1.0,0.2,0.871931739369081,0.6795829615907968,0.2886907923584193,0.16725685776836077,0.11547631694336771,0.056663951368486135,0.3898864396198362,0.27457404148814546,0.0,0.0,4.933128340574026,27.8,0.23674752920035938
static_circuit_layer,32,4,2,1,2,equal,20,500,False,False,15,1267.666538442891,3780.6499999999996,4187.01,1153.2397108531586,3668.316666666666,0.04027777777777777,0.0027777777777777775,0.31666666666666665,0.3597222222222222,4.7555555555555555,5.144444444444445,1.0250626566416041,0.2,0.8344347745740482,0.6359173053365587,0.2660180695473807,0.15594804799961534,0.10640722781895227,0.05481134027632544,0.4430358915804836,0.3561935060344392,0.0,0.0,4.727677531685935,27.8,0.29065588499550765
static_circuit_layer,32,4,2,1,2,equal,20,2000,False,False,15,1263.876737556726,3872.5999999999995,4265.626666666667,1149.60063152294,3760.5999999999995,0.03194444444444445,0.0,0.25,0.28194444444444444,3.4722222222222223,3.4722222222222223,1.0215827338129497,0.2,0.8706247504913677,0.648573542384952,0.2803892416758729,0.16330450436851102,0.11215569667034919,0.06102794073512042,0.4058768704940432,0.1532608695652174,0.0,0.0,4.957719868771783,27.8,0.2587601078167116
static_circuit_layer,32,4,2,1,2,equal,100,0,False,False,15,2236.856483526237,6060.966666666665,6732.7,2122.1535807651935,5947.699999999999,0.10972222222222223,0.01111111111111111,0.5597222222222222,0.6805555555555556,258.61111111111114,263.33333333333337,1.0,0.2,0.6959092604346818,0.5670600587253473,0.20131248832516643,0.12089193170568854,0.08052499533006657,0.08548779908862408,0.6287315709274913,0.3688686868686869,0.0,0.0,6.334992440635608,27.933333333333334,0.4694519317160827
static_circuit_layer,32,4,2,1,2,equal,100,500,False,False,15,1970.5614331143665,5974.383333333332,6539.903333333334,1855.384858653932,5861.983333333333,0.09722222222222222,0.0,0.5611111111111111,0.6583333333333333,192.02020202020202,192.02020202020202,1.0,0.2,0.7675865308656438,0.6383308651155594,0.22050598710779562,0.13570728809062668,0.08820239484311826,0.08604328085447192,0.5742794952780721,0.43220421607378134,0.0,0.0,6.342199613738283,28.0,0.41868823000898475
static_circuit_layer,32,4,2,1,2,equal,100,2000,False,False,15,1990.8839901272324,5936.683333333333,6718.63,1876.0868957596792,5824.35,0.10972222222222223,0.004166666666666667,0.49583333333333335,0.6097222222222223,178.75,179.86111111111111,1.094711591261633,0.2,0.7725454972280019,0.6461638635810059,0.22756160504725037,0.1371706177194059,0.09102464201890016,0.07820369934196995,0.5713934123013819,0.4859037580776711,0.0,0.0,6.5333187252636,28.0,0.4025157232704403
weighted_fair_queueing,32,4,2,1,2,equal,0,0,False,False,15,754.8289045982249,2418.6999999999994,2688.8933333333334,639.832168728184,2307.7999999999997,0.015277777777777777,0.0,0.44166666666666665,0.45694444444444443,2.9277777777777776,2.9277777777777776,1.000195605398709,0.4666666666666667,0.8441225393309828,0.5108771623016927,0.27536512552673637,0.16553050589732773,0.11014605021069454,0.033208212750718974,0.3959998651464496,0.4409321175278622,0.0,0.0,2.83446145185236,24.4,0.27133872416891286
weighted_fair_queueing,32,4,2,1,2,equal,0,500,False,False,15,740.1167755909005,2486.9666666666662,2766.89,624.880461587268,2374.033333333333,0.01111111111111111,0.0013888888888888887,0.4472222222222222,0.4597222222222222,6.891666666666667,6.944444444444445,1.0002282062984937,0.5333333333333333,0.8729348341541088,0.4745918654590122,0.28125716009697255,0.1707402463816889,0.11250286403878904,0.034663731240957445,0.3882749424305401,0.4156534954407295,0.0,0.0,2.8778140989919425,24.466666666666665,0.2610062893081761
weighted_fair_queueing,32,4,2,1,2,equal,0,2000,False,False,15,754.1339132035047,2428.193333333333,2738.095333333333,639.2823599181968,2316.026666666666,0.00972222222222222,0.0,0.37638888888888894,0.3861111111111111,2.2694444444444444,2.2694444444444444,1.000427134702753,0.4666666666666667,0.8646548391859612,0.5281759874192097,0.28196319532188857,0.1680575065455648,0.11278527812875544,0.03876955740646796,0.3759367064518867,0.32887537993920973,0.0,0.0,2.8819681438867937,24.333333333333332,0.252470799640611
weighted_fair_queueing,32,4,2,1,2,equal,20,0,False,False,15,699.85294905672,2495.9999999999995,2832.4733333333334,585.2040493074892,2384.266666666666,0.01111111111111111,0.0,0.2513888888888889,0.2625,4.944444444444445,4.944444444444445,1.0,0.4,0.9209070974953718,0.6064121467467216,0.30384140844175783,0.17936752303083422,0.12153656337670314,0.03152651434699791,0.3219521495792843,0.23696198731659723,0.0,0.0,3.0452009535919293,24.333333333333332,0.19811320754716982
weighted_fair_queueing,32,4,2,1,2,equal,20,500,False,False,15,737.5999768849986,2496.3999999999996,2817.14,623.2573859200443,2384.766666666666,0.008333333333333333,0.0,0.2513888888888889,0.2597222222222222,6.472222222222222,6.472222222222222,1.0018099547511312,0.4,0.8980419968057085,0.5853258275505222,0.29176484208061143,0.1702030245093666,0.11670593683224458,0.03290722708908647,0.3405171277699741,0.23181357649442755,0.0,0.0,2.9851641908545483,24.333333333333332,0.2210242587601078
weighted_fair_queueing,32,4,2,1,2,equal,20,2000,False,False,15,713.3694300976133,2592.6499999999996,2941.0433333333335,598.7835653238131,2481.583333333333,0.006944444444444444,0.0013888888888888887,0.2513888888888889,0.2597222222222222,3.638888888888889,4.972222222222222,0.9946157101468147,0.4,0.9086489315632039,0.5609670673752898,0.2999350645770177,0.17654650908126343,0.11997402583080707,0.03404199570034177,0.3210290010432325,0.21345072144778673,0.0,0.0,3.041622098089521,24.266666666666666,0.20754716981132076
weighted_fair_queueing,32,4,2,1,2,equal,100,0,False,False,15,1655.2234499533804,5117.8,5773.753333333333,1540.1933906314946,5004.333333333333,0.025,0.009722222222222222,0.5097222222222222,0.5444444444444444,4.166666666666667,6.111111111111112,1.0,0.2,0.7603438208897878,0.5494445499660043,0.23756580554051068,0.1427114365499276,0.09502632221620427,0.06818729790687375,0.5457713020692148,0.2969495452306372,0.0,0.0,5.795640123727198,27.933333333333334,0.3742138364779874
weighted_fair_queueing,32,4,2,1,2,equal,100,500,False,False,15,1469.7665422414934,5123.799999999999,5851.736666666667,1354.2697420296513,5011.399999999999,0.03472222222222222,0.0027777777777777775,0.5097222222222222,0.5472222222222223,6.249999999999999,7.361111111111111,0.9970255800118977,0.26666666666666666,0.8367358889205996,0.6085172375655313,0.2558350692012304,0.15779309470558667,0.10233402768049214,0.07122394226694866,0.4988104883204504,0.3481022560472798,0.0,0.0,5.8506225130218885,28.0,0.325696316262354
weighted_fair_queueing,32,4,2,1,2,equal,100,2000,False,False,15,1516.3248531898994,5246.383333333332,5915.456666666667,1401.162444319859,5131.916666666667,0.036111111111111115,0.0013888888888888887,0.44583333333333336,0.48333333333333334,5.833333333333333,6.111111111111112,0.9691192554309366,0.2,0.8207506303035736,0.5985749326830008,0.25732653527028315,0.1558156951384406,0.10293061410811326,0.06348662057061404,0.4992578447801408,0.34455156014010735,0.0,0.0,6.013930843156917,28.0,0.32345013477088946
