trace_id,probe_index,release_ns,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,affected
shared_reset_capacity2_link2::dense_periodic::trial2,20,8430.0,8695.0,8695.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,21,8850.0,9115.0,9115.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,22,9270.0,9535.0,9535.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,23,9690.0,9955.0,9955.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,24,10110.0,10375.0,10375.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,25,10530.0,10795.0,10795.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,26,10950.0,11215.0,11215.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,27,11370.0,11635.0,11635.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,28,11790.0,12055.0,12055.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,29,12210.0,12475.0,12475.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,30,12630.0,12895.0,12895.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,31,13050.0,13315.0,13315.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,32,13470.0,13735.0,13735.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,33,13890.0,14155.0,14155.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,34,14310.0,14575.0,14575.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,35,14730.0,14995.0,14995.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,36,15150.0,15415.0,15415.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,37,15570.0,15835.0,15835.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,38,15990.0,16255.0,16255.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,39,16410.0,16675.0,16675.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,40,16830.0,17095.0,17095.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,41,17250.0,17515.0,17515.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,42,17670.0,17935.0,17935.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,43,18090.0,18355.0,18355.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,44,18510.0,18775.0,18775.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,45,18930.0,19195.0,19195.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,46,19350.0,19615.0,19615.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial2,47,19770.0,20035.0,20035.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,0,30.0,295.0,295.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,1,450.0,715.0,715.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,2,870.0,1135.0,1135.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,3,1290.0,1555.0,1555.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,4,1710.0,1975.0,1975.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,5,2130.0,2395.0,2395.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,6,2550.0,2815.0,2815.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,7,2970.0,3235.0,3235.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,8,3390.0,3655.0,3655.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,9,3810.0,4075.0,4075.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,10,4230.0,4495.0,4495.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,11,4650.0,4915.0,4915.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,12,5070.0,5335.0,5335.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,13,5490.0,5755.0,5755.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,14,5910.0,6175.0,6175.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,15,6330.0,6595.0,6595.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,16,6750.0,7015.0,7015.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,17,7170.0,7435.0,7435.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,18,7590.0,7855.0,7855.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,19,8010.0,8275.0,8275.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,20,8430.0,8695.0,8695.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,21,8850.0,9115.0,9115.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,22,9270.0,9535.0,9535.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,23,9690.0,9955.0,9955.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,24,10110.0,10375.0,10375.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,25,10530.0,10795.0,10795.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,26,10950.0,11215.0,11215.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,27,11370.0,11635.0,11635.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,28,11790.0,12055.0,12055.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,29,12210.0,12475.0,12475.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,30,12630.0,12895.0,12895.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,31,13050.0,13315.0,13315.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,32,13470.0,13735.0,13735.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,33,13890.0,14155.0,14155.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,34,14310.0,14575.0,14575.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,35,14730.0,14995.0,14995.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,36,15150.0,15415.0,15415.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,37,15570.0,15835.0,15835.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,38,15990.0,16255.0,16255.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,39,16410.0,16675.0,16675.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,40,16830.0,17095.0,17095.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,41,17250.0,17515.0,17515.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,42,17670.0,17935.0,17935.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,43,18090.0,18355.0,18355.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,44,18510.0,18775.0,18775.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,45,18930.0,19195.0,19195.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,46,19350.0,19615.0,19615.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial3,47,19770.0,20035.0,20035.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,0,30.0,295.0,295.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,1,450.0,715.0,715.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,2,870.0,1135.0,1135.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,3,1290.0,1555.0,1555.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,4,1710.0,1975.0,1975.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,5,2130.0,2395.0,2395.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,6,2550.0,2815.0,2815.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,7,2970.0,3235.0,3235.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,8,3390.0,3655.0,3655.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,9,3810.0,4075.0,4075.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,10,4230.0,4495.0,4495.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,11,4650.0,4915.0,4915.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,12,5070.0,5335.0,5335.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,13,5490.0,5755.0,5755.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,14,5910.0,6175.0,6175.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,15,6330.0,6595.0,6595.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,16,6750.0,7015.0,7015.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,17,7170.0,7435.0,7435.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,18,7590.0,7855.0,7855.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,19,8010.0,8275.0,8275.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,20,8430.0,8695.0,8695.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,21,8850.0,9115.0,9115.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,22,9270.0,9535.0,9535.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,23,9690.0,9955.0,9955.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,24,10110.0,10375.0,10375.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,25,10530.0,10795.0,10795.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,26,10950.0,11215.0,11215.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,27,11370.0,11635.0,11635.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,28,11790.0,12055.0,12055.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,29,12210.0,12475.0,12475.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,30,12630.0,12895.0,12895.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,31,13050.0,13315.0,13315.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,32,13470.0,13735.0,13735.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,33,13890.0,14155.0,14155.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,34,14310.0,14575.0,14575.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,35,14730.0,14995.0,14995.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,36,15150.0,15415.0,15415.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,37,15570.0,15835.0,15835.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,38,15990.0,16255.0,16255.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,39,16410.0,16675.0,16675.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,40,16830.0,17095.0,17095.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,41,17250.0,17515.0,17515.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,42,17670.0,17935.0,17935.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,43,18090.0,18355.0,18355.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,44,18510.0,18775.0,18775.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,45,18930.0,19195.0,19195.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,46,19350.0,19615.0,19615.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial4,47,19770.0,20035.0,20035.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,0,30.0,295.0,295.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,1,450.0,715.0,715.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,2,870.0,1135.0,1135.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,3,1290.0,1555.0,1555.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,4,1710.0,1975.0,1975.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,5,2130.0,2395.0,2395.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,6,2550.0,2815.0,2815.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,7,2970.0,3235.0,3235.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,8,3390.0,3655.0,3655.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,9,3810.0,4075.0,4075.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,10,4230.0,4495.0,4495.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,11,4650.0,4915.0,4915.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,12,5070.0,5335.0,5335.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,13,5490.0,5755.0,5755.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,14,5910.0,6175.0,6175.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,15,6330.0,6595.0,6595.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,16,6750.0,7015.0,7015.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,17,7170.0,7435.0,7435.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,18,7590.0,7855.0,7855.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,19,8010.0,8275.0,8275.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,20,8430.0,8695.0,8695.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,21,8850.0,9115.0,9115.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,22,9270.0,9535.0,9535.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,23,9690.0,9955.0,9955.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,24,10110.0,10375.0,10375.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,25,10530.0,10795.0,10795.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,26,10950.0,11215.0,11215.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,27,11370.0,11635.0,11635.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,28,11790.0,12055.0,12055.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,29,12210.0,12475.0,12475.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,30,12630.0,12895.0,12895.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,31,13050.0,13315.0,13315.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,32,13470.0,13735.0,13735.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,33,13890.0,14155.0,14155.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,34,14310.0,14575.0,14575.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,35,14730.0,14995.0,14995.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,36,15150.0,15415.0,15415.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,37,15570.0,15835.0,15835.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,38,15990.0,16255.0,16255.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,39,16410.0,16675.0,16675.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,40,16830.0,17095.0,17095.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,41,17250.0,17515.0,17515.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,42,17670.0,17935.0,17935.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,43,18090.0,18355.0,18355.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,44,18510.0,18775.0,18775.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,45,18930.0,19195.0,19195.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,46,19350.0,19615.0,19615.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial5,47,19770.0,20035.0,20035.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,0,30.0,295.0,295.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,1,450.0,715.0,715.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,2,870.0,1135.0,1135.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,3,1290.0,1555.0,1555.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,4,1710.0,1975.0,1975.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,5,2130.0,2395.0,2395.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,6,2550.0,2815.0,2815.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,7,2970.0,3235.0,3235.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,8,3390.0,3655.0,3655.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,9,3810.0,4075.0,4075.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,10,4230.0,4495.0,4495.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,11,4650.0,4915.0,4915.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,12,5070.0,5335.0,5335.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,13,5490.0,5755.0,5755.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,14,5910.0,6175.0,6175.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,15,6330.0,6595.0,6595.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,16,6750.0,7015.0,7015.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,17,7170.0,7435.0,7435.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,18,7590.0,7855.0,7855.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,19,8010.0,8275.0,8275.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,20,8430.0,8695.0,8695.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,21,8850.0,9115.0,9115.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,22,9270.0,9535.0,9535.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,23,9690.0,9955.0,9955.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,24,10110.0,10375.0,10375.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,25,10530.0,10795.0,10795.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,26,10950.0,11215.0,11215.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,27,11370.0,11635.0,11635.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,28,11790.0,12055.0,12055.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,29,12210.0,12475.0,12475.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,30,12630.0,12895.0,12895.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,31,13050.0,13315.0,13315.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,32,13470.0,13735.0,13735.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,33,13890.0,14155.0,14155.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,34,14310.0,14575.0,14575.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,35,14730.0,14995.0,14995.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,36,15150.0,15415.0,15415.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,37,15570.0,15835.0,15835.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,38,15990.0,16255.0,16255.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,39,16410.0,16675.0,16675.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,40,16830.0,17095.0,17095.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,41,17250.0,17515.0,17515.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,42,17670.0,17935.0,17935.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,43,18090.0,18355.0,18355.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,44,18510.0,18775.0,18775.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,45,18930.0,19195.0,19195.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,46,19350.0,19615.0,19615.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial6,47,19770.0,20035.0,20035.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,0,30.0,295.0,295.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,1,450.0,715.0,715.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,2,870.0,1135.0,1135.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,3,1290.0,1555.0,1555.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,4,1710.0,1975.0,1975.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,5,2130.0,2395.0,2395.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,6,2550.0,2815.0,2815.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,7,2970.0,3235.0,3235.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,8,3390.0,3655.0,3655.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,9,3810.0,4075.0,4075.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,10,4230.0,4495.0,4495.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,11,4650.0,4915.0,4915.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,12,5070.0,5335.0,5335.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,13,5490.0,5755.0,5755.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,14,5910.0,6175.0,6175.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,15,6330.0,6595.0,6595.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,16,6750.0,7015.0,7015.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,17,7170.0,7435.0,7435.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,18,7590.0,7855.0,7855.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,19,8010.0,8275.0,8275.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,20,8430.0,8695.0,8695.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,21,8850.0,9115.0,9115.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,22,9270.0,9535.0,9535.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,23,9690.0,9955.0,9955.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,24,10110.0,10375.0,10375.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,25,10530.0,10795.0,10795.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,26,10950.0,11215.0,11215.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,27,11370.0,11635.0,11635.0,265.0,265.0,0.0,False
shared_reset_capacity2_link2::dense_periodic::trial7,28,11790.0,12055.0,12055.0,265.0,265.0,0.0,False
