subexperiment,configuration_id,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,trial_count,mean_cq_queue_delay_ns,mean_excess_cq_queue_delay_ns,mean_excess_latency_ns,mean_detection_probability,mean_balanced_detection_accuracy,mean_conflict_count,mean_request_failure_rate,mean_cq_utilization,mean_reset_utilization,mean_allocation_hold_utilization,mean_reservation_utilization,mean_effective_cq_utilization,mean_epr_wastage_fraction,mean_grant_fairness,mean_wait_fairness,mean_victim_slowdown_ratio,mean_allocation_change_probability,mean_redirected_endpoints
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__noepr__local__per_job,per_tenant_reserved,2,4,500,50,False,local,per_job,15,0.0,0.0,0.0,0.0,0.5,9400.066666666668,0.3229347692156041,0.09961556035509293,0.04527980016140588,0.018076147939879383,0.2726672625634715,0.4356387710198497,0.0,0.45988601861916684,0.7502701464525823,1.0,1.0,0.0
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__noepr__local__per_layer,per_tenant_reserved,2,4,500,50,False,local,per_layer,15,0.0,0.0,0.0,0.0,0.5,9405.666666666666,0.3229347692156041,0.09896621658177794,0.044984643900808155,0.017937648035069954,0.2599474271580813,0.42183593567573735,0.0,0.45988601861916684,0.7502701464525823,1.0,1.0,0.0
epr_coordination_granularity,epr_coordination_granularity__per_tenant_reserved__cq2__ten4__res500__reset50__noepr__local__per_operation,per_tenant_reserved,2,4,500,50,False,local,per_operation,15,0.0,0.0,0.0,0.0,0.5,9408.4,0.3229347692156041,0.0991332227633353,0.04506055580151604,0.017976014716032294,0.2946145714568974,0.4567843647377811,0.0,0.45988601861916684,0.7502701464525823,1.0,1.0,0.0
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__epr__global__per_job,predicted_demand,2,4,500,50,True,global,per_job,15,0.0,0.0,0.0,0.0,0.5,14213.066666666668,0.19460717982207545,0.08606018148951923,0.050773356053410344,0.0,0.44579815988520316,0.5826316974281327,0.17997237096992585,0.7454831099894101,0.2697626408685688,1.202648033903646,0.0,0.0
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__epr__global__per_layer,predicted_demand,2,4,500,50,True,global,per_layer,15,0.0,0.0,0.0,0.0,0.5,10772.733333333334,0.02647058823529412,0.11055632004848033,0.0622669473098524,0.0,0.3754396887874987,0.5482629561458314,0.20526613185189632,0.7842236954428154,0.2534487886963421,1.5054368212579858,0.0,0.0
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__epr__global__per_operation,predicted_demand,2,4,500,50,True,global,per_operation,15,73.725,72.65555555555555,73.69722222222222,0.025,0.5125,11813.333333333334,0.004248366013071895,0.11512039488413602,0.06376597873270064,0.0,0.418743345045367,0.5976297186622036,0.2062915471028606,0.763611080494859,0.29042023419948954,1.174911645694111,0.06666666666666667,0.0
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__epr__local__per_job,predicted_demand,2,4,500,50,True,local,per_job,15,0.0,0.0,0.0,0.0,0.5,15428.6,0.2786258922924008,0.07322293441778063,0.04489005226820968,0.19442097270043238,0.4520550479825007,0.7645890073689234,0.2108217408244855,0.735865457403515,0.2737810812770054,1.3695785252458086,0.0,0.0
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__epr__local__per_layer,predicted_demand,2,4,500,50,True,local,per_layer,15,0.0,0.0,0.0,0.0,0.5,10352.6,0.04640522875816993,0.10590640418483545,0.060192830041250804,0.0916480879877199,0.37747129757416303,0.6352186197879691,0.26343843788724547,0.7990099320319567,0.25377814891291894,1.523661292874199,0.0,0.0
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__epr__local__per_operation,predicted_demand,2,4,500,50,True,local,per_operation,15,0.0,0.0,0.0,0.0,0.5,9546.733333333334,0.0035947712418300656,0.11588087200767427,0.06376776823415817,0.06978534705160037,0.4409702474510718,0.6904042347445045,0.2701193741500606,0.7642276063424623,0.2520221246624507,1.190940536116958,0.0,0.0
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__noepr__global__per_job,predicted_demand,2,4,500,50,False,global,per_job,15,0.0,0.0,0.0,0.0,0.5,12396.066666666668,0.22186520805780768,0.10784718718106552,0.04902144871866614,0.0,0.43280048488812545,0.589669120787857,0.0,0.7399408983689554,0.2847312657992743,0.981063942563114,0.0,0.0
